Date,Province,District,Ga.Pa/Na.Pa.,Ward,Protected Area,Confidence,Lat,Lon
4/25/2024,Madhesh,Sarlahi,Hariwan,9,,84,27.11638,85.56586
4/25/2024,Koshi,Udaipur,Rautamai,3,,90,27.02807,86.70419
4/25/2024,Koshi,Udaipur,Rautamai,3,,52,27.03015,86.69205
4/25/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,68,27.37157,84.73268
4/25/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,78,27.37733,84.75481
4/25/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,68,27.37893,84.7446
4/25/2024,Lumbini,Dang,Rajpur,1,,97,27.7608,82.4373
4/25/2024,Bagmati,Sindhuli,Kamalamai,2,,66,27.30233,85.89288
4/25/2024,Lumbini,Rupandehi,Butwal,3,,77,27.72037,83.48415
4/25/2024,Lumbini,Arghakhanchi,Sitganga,14,,48,27.78643,83.22114
4/26/2024,Karnali,Salyan,Tribeni,6,,66,28.30173,82.27742
4/26/2024,Karnali,Salyan,Kumakhmalika,3,,61,28.54888,82.19144
4/26/2024,Karnali,Surkhet,Chingad,5,,76,28.62536,81.81795
4/26/2024,far west,Kailali,Mohanyal,1,,70,28.856,81.06744
4/26/2024,Karnali,Surkhet,Chaukune,3,,68,28.86012,81.11221
4/26/2024,Karnali,Surkhet,Chaukune,4,,60,28.88112,81.20437
4/26/2024,far west,Dadeldhura,Alital,6,,71,29.02699,80.51152
4/26/2024,Karnali,Surkhet,Chaukune,4,,68,28.88186,81.20881
4/26/2024,far west,Dadeldhura,Alital,6,,60,29.01998,80.51669
4/26/2024,far west,Kailali,Chure,6,,54,29.02048,80.57743
4/26/2024,Karnali,Jajarkot,Barekot,8,,32,28.85497,82.31005
4/26/2024,Koshi,Morang,Letang,4,,31,26.68881,87.50884
4/26/2024,Koshi,Morang,Letang,4,,30,26.69854,87.50683
4/26/2024,Koshi,Morang,Miklajung,1,,42,26.82095,87.56785
4/26/2024,Koshi,Udaipur,Rautamai,5,,45,26.96028,86.74581
4/26/2024,Koshi,Udaipur,Rautamai,5,,46,26.9952,86.71803
4/26/2024,Koshi,Panchthar,Hilihang,4,,59,27.2443,87.7387
4/26/2024,Koshi,Taplejung,Sidingba,7,,50,27.39298,87.95943
4/26/2024,Koshi,Taplejung,Sidingba,7,,73,27.39097,87.9473
4/26/2024,Bagmati,Sindhupalchok,Helambu,5,,67,27.86902,85.50459
4/26/2024,Lumbini,Kapilavastu,Buddhabhumi,10,,77,27.59644,83.03481
4/26/2024,Bagmati,Rasua,Gosaikunda,3,,59,28.15807,85.37431
4/26/2024,Gandaki,Gurkha,Dharche,1,,66,28.25322,84.94823
4/26/2024,Gandaki,Gurkha,Chum Nubri,3,Manaslu Conservation Area,42,28.43888,84.8841
4/26/2024,Lumbini,Pyuthan,Naubahini,2,,46,28.26849,82.92992
4/26/2024,Gandaki,Baglung,Dhorpatan,3,,67,28.35818,83.17591
4/26/2024,Gandaki,Baglung,Dhorpatan,5,,20,28.36728,83.15611
4/26/2024,Karnali,Salyan,Bangad Kupinde,1,,68,28.52862,82.06784
4/26/2024,far west,Kailali,Lamkichuha,3,,78,28.62563,81.21184
4/26/2024,far west,Kailali,Mohanyal,1,,76,28.83828,81.05289
4/26/2024,far west,Kailali,Mohanyal,1,,76,28.83933,81.04793
4/26/2024,Karnali,Dailekh,Aathabis,2,,31,28.98993,81.46685
4/26/2024,far west,Kailali,Mohanyal,5,,66,28.8734,80.85677
4/26/2024,Karnali,Dailekh,Aathabis,2,,27,28.99394,81.45677
4/26/2024,far west,Kailali,Mohanyal,5,,64,28.87414,80.85054
4/26/2024,Koshi,Taplejung,Phaktanglung,5,Kanchenjunga Conservation Area,67,27.52298,87.82854
4/26/2024,Koshi,Taplejung,Phaktanglung,5,Kanchenjunga Conservation Area,70,27.52619,87.82134
4/26/2024,Koshi,Okhaldhunga,Siddhicharan,9,,57,27.31272,86.47301
4/26/2024,Koshi,Okhaldhunga,Molung,1,,36,27.32038,86.45641
4/26/2024,Koshi,Sankhuvasabha,Silichong,4,Makalu Barun National Nikunj Intermediate Zone,49,27.46992,87.13671
4/26/2024,Bagmati,Sindhuli,Sunkoshi,6,,23,27.37269,85.922
4/26/2024,Bagmati,Sindhuli,Sunkoshi,2,,80,27.38967,85.81013
4/26/2024,Koshi,Sankhuvasabha,Bhotkhola,4,Makalu Barun National Nikunj Intermediate Zone,53,27.67173,87.35117
4/26/2024,Koshi,Sankhuvasabha,Bhotkhola,4,,51,27.71648,87.38008
4/26/2024,Koshi,Sankhuvasabha,Bhotkhola,4,Makalu Barun National Nikunj Intermediate Zone,73,27.7142,87.3663
4/26/2024,Bagmati,Kavrepalanchok,Roshi,2,,31,27.48556,85.57857
4/26/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,50,27.39205,84.76435
4/26/2024,Bagmati,dolakha,Kalinchok,3,,63,27.73866,86.13454
4/26/2024,Bagmati,dolakha,Gaurishankar,9,Gourishankar Conservation Area,71,27.83078,86.2523
4/26/2024,Bagmati,dolakha,Gaurishankar,9,Gourishankar Conservation Area,41,27.82796,86.23663
4/26/2024,Bagmati,Makwanpur,Raksirang,9,,38,27.64874,84.82475
4/26/2024,Bagmati,Makwanpur,Raksirang,9,,53,27.64941,84.83324
4/26/2024,Bagmati,Sindhupalchok,Melamchi,4,,36,27.85922,85.46568
4/26/2024,Lumbini,Palpa,Tinau,3,,63,27.74314,83.51251
4/26/2024,Bagmati,Rasua,Uttargaya,2,,37,28.03935,85.1926
4/26/2024,Bagmati,Rasua,Gosaikunda,3,,53,28.15341,85.36072
4/26/2024,Bagmati,Rasua,Amachhodinmo,3,,25,28.14665,85.24229
4/26/2024,far west,Kailali,Chure,4,,35,28.82956,80.72301
4/26/2024,far west,Kailali,Chure,4,,93,28.856,80.71814
4/26/2024,far west,Dottie,Badikedar,3,,36,28.94654,80.90084
4/26/2024,far west,Kailali,Chure,5,,15,28.93657,80.63537
4/26/2024,far west,Kailali,Chure,3,,63,29.00197,80.63797
4/26/2024,far west,Kailali,Chure,3,,32,29.00057,80.62796
4/26/2024,far west,Kailali,Chure,6,,26,29.02973,80.56464
4/26/2024,far west,Dottie,Jorayal,4,,30,29.06143,80.66165
4/26/2024,far west,Dottie,Jorayal,4,,24,29.07023,80.66002
4/26/2024,far west,Dottie,Dipayal Silgadi,6,,76,29.25213,80.98157
4/26/2024,far west,Dottie,Dipayal Silgadi,7,,85,29.26505,81.00999
4/26/2024,far west,Dadeldhura,Parashuram,2,,71,29.19214,80.40877
4/26/2024,far west,Dadeldhura,Parashuram,3,,7,29.18212,80.33834
4/26/2024,Bagmati,Kavrepalanchok,Namobuddha,5,,71,27.53024,85.70325
4/26/2024,Bagmati,Kavrepalanchok,Namobuddha,5,,57,27.52873,85.6893
4/26/2024,far west,Baitadi,Patan,1,,54,29.44707,80.52425
4/26/2024,far west,Dadeldhura,Bhageshwar,4,,64,29.29959,80.51694
4/26/2024,far west,bajura,Badimalika,1,,16,29.42533,81.43672
4/26/2024,Koshi,Udaipur,Rautamai,5,,62,26.95424,86.72819
4/26/2024,Koshi,Udaipur,Sunkoshi,3,,89,27.1114,86.59367
4/26/2024,Koshi,Okhaldhunga,Chisankhugadhi,4,,32,27.31779,86.60531
4/26/2024,Bagmati,Sindhuli,Sunkoshi,6,,57,27.37151,85.92319
4/26/2024,Bagmati,Ramechap,Gokulganga,6,,19,27.4872,86.1525
4/26/2024,Bagmati,Ramechap,Sunapati,3,,95,27.47814,85.86382
4/26/2024,Bagmati,Ramechap,Sunapati,5,,88,27.47682,85.85152
4/26/2024,Bagmati,Ramechap,Sunapati,5,,100,27.47041,85.85991
4/26/2024,Bagmati,Ramechap,Sunapati,4,,44,27.48116,85.85781
4/26/2024,Karnali,Salyan,Dhorchaur,4,,39,28.50631,82.16309
4/27/2024,Bagmati,Dhading,Thakre,3,,54,27.73415,85.05342
4/27/2024,far west,Dottie,Badikedar,2,,61,28.99887,80.84058
4/27/2024,Karnali,Surkhet,Chaukune,1,,74,28.9125,81.07023
4/27/2024,Karnali,Surkhet,Chaukune,1,,74,28.91472,81.06435
4/27/2024,Koshi,Okhaldhunga,Molung,1,,74,27.31611,86.45371
4/27/2024,Bagmati,Sindhuli,Sunkoshi,6,,75,27.36702,85.9308
4/27/2024,Koshi,Khotang,Halesi Tuwachung,7,,62,27.20059,86.63136
4/27/2024,Koshi,Khotang,Halesi Tuwachung,7,,62,27.19919,86.64195
4/27/2024,Koshi,Udaipur,Sunkoshi,3,,71,27.10448,86.59159
4/27/2024,Karnali,Surkhet,Birendranagar,14,,62,28.68086,81.61649
4/27/2024,Gandaki,the mountain,Kushma,8,,95,28.247,83.70645
4/27/2024,Bagmati,Sindhuli,Golanjor,2,,77,27.2157,86.11626
4/27/2024,Bagmati,Sindhuli,Golanjor,2,,45,27.21686,86.1069
4/27/2024,Bagmati,Sindhuli,Golanjor,2,,33,27.20508,86.10699
4/27/2024,Koshi,Bhojpur,Hatuwagadhi,1,,63,27.06763,87.13578
4/27/2024,Karnali,Surkhet,Chaukune,3,,70,28.90476,81.12254
4/27/2024,Karnali,Surkhet,Chaukune,5,,80,28.88536,81.24743
4/27/2024,Karnali,Surkhet,Chaukune,5,,67,28.8868,81.258
4/27/2024,far west,Kailali,Mohanyal,1,,64,28.84078,81.05499
4/27/2024,far west,Kailali,Ghodaghodi,9,,57,28.791,80.95882
4/27/2024,Karnali,Surkhet,Chaukune,4,,71,28.83027,81.24818
4/27/2024,far west,Kailali,Dhangadhi,7,,66,28.73486,80.63167
4/27/2024,far west,Kailali,Dhangadhi,6,,40,28.72457,80.62318
4/27/2024,Karnali,Surkhet,Chaukune,10,,52,28.80643,81.28041
4/27/2024,Karnali,Dailekh,Dullu,10,,51,28.84071,81.67358
4/27/2024,Karnali,Surkhet,Barahtal,5,,67,28.733,81.48142
4/27/2024,far west,Kailali,Ghodaghodi,12,,74,28.62286,80.87632
4/27/2024,far west,Kailali,Ghodaghodi,12,,68,28.62427,80.88651
4/27/2024,far west,Kailali,Kailari,2,,70,28.60831,80.83721
4/27/2024,far west,Kailali,Kailari,2,,80,28.59941,80.83883
4/27/2024,Karnali,Surkhet,Barahtal,8,,39,28.66887,81.48746
4/27/2024,Karnali,Surkhet,Barahtal,3,Bardia Rashtriya Nikunj Intermediate Area,47,28.63524,81.37556
4/27/2024,Karnali,Dailekh,Gurans,8,,51,28.65881,81.75939
4/27/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,83,28.546,81.32372
4/27/2024,Karnali,Surkhet,Birendranagar,16,,34,28.6025,81.74249
4/27/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,34,28.51953,81.26469
4/27/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,71,28.50914,81.25594
4/27/2024,Karnali,Surkhet,Gurbhakot,14,,74,28.52538,81.85949
4/27/2024,Karnali,Salyan,Dhorchaur,4,,48,28.49955,82.16482
4/27/2024,Lumbini,Bardia,Barbardiya,1,Bardia Rashtriya Nikunj Intermediate Area,53,28.38436,81.35883
4/27/2024,Lumbini,Bardia,Barbardiya,1,Bardia Rashtriya Nikunj Intermediate Area,89,28.38576,81.36921
4/27/2024,Lumbini,Bardia,Madhuwan,4,,53,28.33095,81.29984
4/27/2024,Karnali,Salyan,Bangad Kupinde,12,,34,28.37773,82.06259
4/27/2024,Lumbini,Bardia,Bansagadhi,7,,96,28.23876,81.43923
4/27/2024,Lumbini,left,Kohalpur,2,Banke National Park,46,28.25709,81.71488
4/27/2024,Karnali,Salyan,Chhatreshwori,7,,55,28.31209,82.20959
4/27/2024,Lumbini,Dang,Babai,5,,79,28.18651,82.07766
4/27/2024,Lumbini,Pyuthan,Sworgadwary,1,,69,28.11466,82.66995
4/27/2024,Lumbini,Dang,Ghorahi,1,,66,28.0095,82.5698
4/27/2024,Lumbini,Pyuthan,Sarumarani,2,,61,27.92515,82.77686
4/27/2024,Lumbini,Palpa,Ribdikot,5,,71,27.85414,83.45347
4/27/2024,Lumbini,Palpa,Nisdi,3,,27,27.76528,83.98575
4/27/2024,Karnali,Surkhet,Chaukune,3,,68,28.90618,81.13307
4/27/2024,far west,Dadeldhura,Bhageshwar,4,,44,29.29157,80.51546
4/27/2024,far west,Baitadi,Patan,1,,43,29.44781,80.52295
4/27/2024,far west,Dadeldhura,Parashuram,3,,52,29.18394,80.34498
4/27/2024,far west,Dadeldhura,Parashuram,9,,18,29.07949,80.31833
4/27/2024,far west,surprise,Bannigadhi Jayagadh,5,,38,29.19467,81.29233
4/27/2024,far west,surprise,Bannigadhi Jayagadh,6,,45,29.19134,81.33588
4/27/2024,far west,Kanchanpur,Bedkot,4,,69,29.03731,80.29166
4/27/2024,far west,Dottie,Jorayal,4,,52,29.05455,80.67197
4/27/2024,far west,Dadeldhura,Alital,6,,55,29.02448,80.52184
4/27/2024,far west,Dadeldhura,Alital,6,,40,29.02592,80.53206
4/27/2024,far west,Kailali,Chure,6,,32,29.01242,80.5654
4/27/2024,far west,Kailali,Chure,6,,40,29.01385,80.57568
4/27/2024,far west,Dottie,Badikedar,1,,60,28.98637,80.77443
4/27/2024,far west,Dottie,Badikedar,2,,67,28.97563,80.82867
4/27/2024,Karnali,Calicut,Kalika,5,,73,29.08357,81.63003
4/27/2024,Karnali,Calicut,Mahawai,2,,89,29.07483,81.77108
4/27/2024,far west,Kailali,Mohanyal,5,,57,28.93918,80.90559
4/27/2024,far west,Kailali,Mohanyal,5,,61,28.89027,80.88229
4/27/2024,Karnali,Surkhet,Chaukune,1,,92,28.91413,81.05643
4/27/2024,far west,Kailali,Mohanyal,2,,77,28.89534,80.98579
4/27/2024,Karnali,Surkhet,Chaukune,2,,78,28.90521,81.05824
4/27/2024,Karnali,Surkhet,Chaukune,1,,53,28.91959,81.05289
4/27/2024,Karnali,Surkhet,Chaukune,1,,78,28.93592,81.05289
4/27/2024,Karnali,Surkhet,Chaukune,1,,68,28.92751,81.04885
4/27/2024,Karnali,Surkhet,Chaukune,1,,73,28.94384,81.04907
4/27/2024,Karnali,Salyan,Bangad Kupinde,10,,64,28.39101,82.04554
4/27/2024,Gandaki,the mountain,Kushma,8,,36,28.25072,83.71551
4/27/2024,Karnali,Salyan,Kalimati,1,,86,28.29422,82.14129
4/27/2024,Bagmati,Makwanpur,Bhimphedi,9,,78,27.57952,85.02431
4/27/2024,Bagmati,Ramechap,Manthali,6,,52,27.35204,86.03813
4/27/2024,Bagmati,Rasua,Amachhodinmo,3,,41,28.15874,85.25385
4/27/2024,Karnali,Surkhet,Chaukune,1,,72,28.93544,81.06891
4/28/2024,Bagmati,Sindhuli,Golanjor,2,,30,27.23806,86.11122
4/28/2024,far west,Dadeldhura,Bhageshwar,4,,53,29.28177,80.5166
4/28/2024,far west,Dadeldhura,Bhageshwar,1,,43,29.2691,80.30968
4/28/2024,far west,Dadeldhura,Bhageshwar,1,,66,29.26747,80.3199
4/28/2024,Karnali,Dailekh,Aathabis,4,,47,29.0338,81.45107
4/28/2024,Karnali,Dailekh,Aathabis,4,,52,29.02925,81.45595
4/28/2024,far west,Dadeldhura,Parashuram,1,,77,29.1416,80.41095
4/28/2024,far west,Dadeldhura,Parashuram,1,,88,29.13988,80.42169
4/28/2024,far west,Dadeldhura,Alital,3,,55,29.13814,80.43253
4/28/2024,far west,Dottie,Jorayal,2,,60,29.0938,80.59032
4/28/2024,far west,Dottie,Jorayal,4,,45,29.0549,80.66784
4/28/2024,far west,Dottie,Jorayal,4,,67,29.05326,80.67796
4/28/2024,far west,Dadeldhura,Alital,7,,80,29.06454,80.48939
4/28/2024,Karnali,Dailekh,Bhairabi,1,,72,28.85168,81.66422
4/28/2024,Karnali,Dailekh,Bhagawatimai,3,,49,28.81047,81.84644
4/28/2024,far west,Kailali,Chure,3,,37,28.99986,80.65552
4/28/2024,Karnali,Surkhet,Chaukune,1,,47,28.93635,81.04209
4/28/2024,Karnali,Surkhet,Chaukune,1,,79,28.93463,81.05247
4/28/2024,Karnali,Surkhet,Chaukune,1,,82,28.93287,81.06307
4/28/2024,far west,Kanchanpur,Krishnapur,1,,58,29.02079,80.46803
4/28/2024,far west,Kanchanpur,Shuklaphanta,7,Shuklaphanta National Nikunj Intermediate Area,50,29.02542,80.38095
4/28/2024,far west,Kanchanpur,Shuklaphanta,7,Shuklaphanta National Nikunj Intermediate Area,63,29.02372,80.39152
4/28/2024,far west,Dottie,Badikedar,3,,34,28.93832,80.91362
4/28/2024,far west,Kanchanpur,Bedkot,6,,57,29.0373,80.25484
4/28/2024,Karnali,Surkhet,Chaukune,4,,50,28.87177,81.22591
4/28/2024,Karnali,Surkhet,Chaukune,2,,58,28.88326,81.09649
4/28/2024,far west,Kailali,Godawari,12,,20,28.95051,80.50509
4/28/2024,far west,Kailali,Mohanyal,1,,76,28.85315,81.04327
4/28/2024,far west,Kailali,Mohanyal,1,,59,28.85133,81.05422
4/28/2024,Karnali,Dailekh,Dungeshwor,3,,86,28.71986,81.71591
4/28/2024,far west,Kailali,Godawari,4,,34,28.90124,80.57527
4/28/2024,far west,Kailali,Godawari,4,,78,28.89945,80.58626
4/28/2024,Karnali,Dailekh,Dungeshwor,3,,48,28.70663,81.72188
4/28/2024,Karnali,Salyan,Kumakhmalika,5,,72,28.5926,82.27217
4/28/2024,Karnali,Salyan,Darma,3,,83,28.5901,82.28677
4/28/2024,far west,Kailali,Ghodaghodi,4,,39,28.7966,80.99957
4/28/2024,Karnali,Surkhet,Barahtal,4,,72,28.66838,81.47353
4/28/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,77,28.55461,81.40118
4/28/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,31,28.54733,81.32589
4/28/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,94,28.53576,81.33582
4/28/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,82,28.53376,81.34777
4/28/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,67,28.53176,81.3597
4/28/2024,Karnali,Salyan,Bangad Kupinde,10,,84,28.39535,82.03852
4/28/2024,Karnali,Salyan,Bangad Kupinde,10,,90,28.3934,82.0497
4/28/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,70,28.48743,81.38686
4/28/2024,Karnali,Salyan,Kalimati,1,,88,28.28615,82.13185
4/28/2024,Bagmati,Ramechap,Doramba,6,,82,27.57872,85.8545
4/28/2024,Bagmati,Ramechap,Doramba,6,,79,27.58265,85.85137
4/28/2024,Lumbini,Bardia,Barbardiya,1,Bardia Rashtriya Nikunj Intermediate Area,86,28.358,81.348
4/28/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,76,28.32178,81.50388
4/28/2024,Lumbini,left,Baijanath,4,Banke National Park,67,28.27822,81.70039
4/28/2024,Lumbini,left,Kohalpur,2,Banke National Park,33,28.27608,81.71288
4/28/2024,Lumbini,Arghakhanchi,Sandhikharka,11,,64,28.01881,83.16555
4/28/2024,Lumbini,Bardia,Bansagadhi,7,,66,28.2395,81.44202
4/28/2024,Lumbini,Dang,Babai,7,Banke National Nikunj Central Area,78,28.10341,82.05458
4/28/2024,Lumbini,Dang,Babai,7,Banke National Park,28,28.09526,82.04544
4/28/2024,Lumbini,Dang,Banglachuli,7,,54,27.93864,82.76301
4/28/2024,Lumbini,Palpa,Tinau,6,,63,27.79726,83.48373
4/28/2024,Lumbini,Palpa,Nisdi,7,,42,27.74064,83.7902
4/28/2024,Lumbini,Arghakhanchi,Sitganga,9,,47,27.87512,82.93298
4/28/2024,Bagmati,Sindhuli,Golanjor,2,,85,27.23138,86.11353
4/28/2024,Lumbini,Dang,Rajpur,7,,75,27.96651,82.19523
4/28/2024,Bagmati,Sindhuli,Golanjor,1,,49,27.23322,86.1353
4/28/2024,Bagmati,Sindhuli,Golanjor,2,,48,27.225,86.10567
4/28/2024,Lumbini,Arghakhanchi,Sitganga,12,,60,27.78335,83.05014
4/28/2024,Koshi,Morang,Letang,1,,85,26.76563,87.46083
4/28/2024,Koshi,Udaipur,Triyuga,16,,86,26.88263,86.65663
4/28/2024,Koshi,Bhojpur,Aamchowk,10,,63,26.95238,86.97783
4/28/2024,Koshi,Khotang,Jantedhunga,6,,67,26.97409,86.86285
4/28/2024,Bagmati,Sindhuli,Dudhouli,4,,77,27.04944,86.17905
4/28/2024,Bagmati,Sindhuli,Golanjor,2,,84,27.22238,86.09599
4/28/2024,Bagmati,Sindhuli,Hariharpurgadhi,8,,82,27.21029,85.61145
4/28/2024,Bagmati,Sindhuli,Marin,2,,73,27.28588,85.62197
4/28/2024,Koshi,Okhaldhunga,Likhu,7,,56,27.38398,86.27561
4/28/2024,Bagmati,Ramechap,Khadadevi,5,,64,27.41642,85.96834
4/28/2024,Bagmati,Makwanpur,Makawanpurgadhi,3,,71,27.40627,85.10172
4/28/2024,Bagmati,Kavrepalanchok,Namobuddha,5,,62,27.54444,85.6894
4/28/2024,Bagmati,Ramechap,Doramba,6,,78,27.57503,85.84682
4/28/2024,Bagmati,dolakha,Gaurishankar,3,,44,27.72789,86.16209
4/28/2024,Bagmati,dolakha,Kalinchok,4,,100,27.72653,86.15196
4/28/2024,Bagmati,dolakha,Kalinchok,3,,100,27.73536,86.15012
4/28/2024,Bagmati,Kavrepalanchok,Panchkhal,2,,64,27.67228,85.62016
4/28/2024,Bagmati,Kavrepalanchok,Panchkhal,2,,74,27.67089,85.61021
4/28/2024,Gandaki,Nawalpur,Madhyabindu,11,,79,27.61984,83.97173
4/28/2024,Gandaki,Nawalpur,Gaidakot,3,,84,27.72926,84.39622
4/28/2024,Bagmati,Nuwakot,Dupcheshwar,4,,19,27.88227,85.4017
4/28/2024,Gandaki,Nawalpur,Hupsekot,4,,78,27.73034,84.09383
4/28/2024,Gandaki,Nawalpur,Hupsekot,5,,63,27.73931,84.09242
4/28/2024,Gandaki,Nawalpur,Bulingtar,3,,80,27.78246,84.19324
4/28/2024,Bagmati,Nuwakot,Bidur,13,,61,27.93841,85.07993
4/28/2024,Lumbini,Palpa,Nisdi,7,,53,27.75218,83.80769
4/28/2024,Bagmati,Nuwakot,Bidur,11,,96,27.96401,85.19746
4/28/2024,Bagmati,Nuwakot,Bidur,10,,75,27.96262,85.18754
4/28/2024,Gandaki,Sanja,Galyang,2,,100,27.92445,83.66368
4/28/2024,Gandaki,Sanja,Galyang,1,,100,27.92288,83.65341
4/28/2024,Lumbini,Gulmi,Satyawati,2,,100,27.97924,83.53942
4/28/2024,Lumbini,Gulmi,Satyawati,3,,88,27.98841,83.53835
4/28/2024,Lumbini,Pyuthan,Sarumarani,2,,87,27.89873,82.77809
4/28/2024,Lumbini,Gulmi,Gulmidarbar,4,,56,27.99957,83.30501
4/28/2024,Lumbini,Gulmi,Gulmidarbar,7,,54,28.00622,83.29768
4/28/2024,Gandaki,Lamjung,Besishahar,1,,61,28.18163,84.39469
4/28/2024,Lumbini,Dang,Banglachuli,7,,100,27.92786,82.74348
4/28/2024,Gandaki,Lamjung,MadhyaNepal,7,,60,28.18435,84.22711
4/28/2024,Gandaki,Kaski,Pokhara Lekhnath,28,,31,28.20942,84.08695
4/28/2024,Lumbini,Pyuthan,Jhimruk,1,,52,28.13292,83.03162
4/28/2024,Gandaki,the mountain,Kushma,3,,52,28.26318,83.7037
4/28/2024,Lumbini,left,Rapti Sonari,4,,86,27.99417,81.89536
4/28/2024,Lumbini,Pyuthan,Naubahini,8,,50,28.17753,82.84687
4/28/2024,Lumbini,left,Rapti Sonari,2,,47,28.11555,81.82462
4/28/2024,Karnali,Salyan,Kalimati,1,,77,28.29963,82.12165
4/28/2024,Karnali,Salyan,Kalimati,6,,74,28.35495,81.83563
4/28/2024,Karnali,Salyan,Bangad Kupinde,10,,96,28.40507,82.01791
4/28/2024,Karnali,Salyan,Darma,2,,94,28.58356,82.30547
4/28/2024,Karnali,Salyan,Darma,3,,98,28.58499,82.28616
4/28/2024,Karnali,Salyan,Darma,2,,54,28.59443,82.284
4/28/2024,Karnali,Salyan,Kumakhmalika,5,,96,28.59264,82.27303
4/28/2024,Karnali,Salyan,Kumakhmalika,5,,33,28.5908,82.26176
4/28/2024,Karnali,Pakshami Rukum,Chaurjahari,10,,86,28.60213,82.27108
4/28/2024,Karnali,Pakshami Rukum,Chaurjahari,10,,86,28.60037,82.26025
4/28/2024,Karnali,Pakshami Rukum,Musikot,1,,89,28.65315,82.46608
4/28/2024,Karnali,Salyan,Bangad Kupinde,2,,40,28.60139,82.02441
4/28/2024,Karnali,Pakshami Rukum,Aathbiskot,14,,65,28.70563,82.27785
4/28/2024,Karnali,Jajarkot,Chhedagad,6,,72,28.78472,81.95166
4/28/2024,Karnali,Dailekh,Gurans,4,,48,28.72988,81.61689
4/28/2024,Karnali,Dailekh,Gurans,3,,42,28.73954,81.61398
4/28/2024,Karnali,Dailekh,Dungeshwor,2,,74,28.79002,81.72534
4/28/2024,Karnali,Dailekh,Bhairabi,1,,50,28.85177,81.67197
4/28/2024,Karnali,Dailekh,Bhairabi,1,,8,28.85469,81.67791
4/28/2024,Karnali,Dailekh,Chamunda Bindrasaini,5,,63,28.93174,81.52531
4/28/2024,Karnali,Surkhet,Chaukune,2,,61,28.8804,81.10321
4/28/2024,far west,Kailali,Chure,4,,27,28.85989,80.73744
4/28/2024,Karnali,Dailekh,Aathabis,3,,48,29.02366,81.45997
4/28/2024,Karnali,Dailekh,Aathabis,4,,42,29.03351,81.45793
4/28/2024,far west,Dadeldhura,Alital,4,,23,29.09014,80.52103
4/28/2024,far west,Dadeldhura,Parashuram,1,,83,29.134,80.42709
4/28/2024,far west,Dottie,Shikhar,10,,60,29.29482,80.75416
4/28/2024,far west,Dadeldhura,Ajaymeru,6,,35,29.3809,80.46867
4/28/2024,Karnali,Pakshami Rukum,Chaurjahari,10,,82,28.60136,82.26113
4/28/2024,Karnali,Pakshami Rukum,Chaurjahari,13,,42,28.59834,82.27774
4/28/2024,Karnali,Salyan,Kumakhmalika,5,,79,28.59073,82.25948
4/28/2024,far west,Dottie,Dipayal Silgadi,3,,61,29.2817,80.93729
4/28/2024,far west,Dottie,Shikhar,10,,37,29.29375,80.75313
4/28/2024,far west,Dadeldhura,Ganayapdhura,1,,49,29.27597,80.65614
4/28/2024,far west,Dadeldhura,Alital,1,,27,29.18867,80.56865
4/28/2024,far west,Dadeldhura,Alital,4,,31,29.12592,80.5615
4/28/2024,far west,Dadeldhura,Alital,6,,84,29.08443,80.51778
4/28/2024,Karnali,Surkhet,Chaukune,2,,68,28.91806,81.12398
4/28/2024,far west,Kailali,Chure,1,,44,28.98602,80.66922
4/28/2024,far west,Kanchanpur,Shuklaphanta,7,Shuklaphanta National Nikunj Intermediate Area,77,29.01389,80.38965
4/28/2024,Karnali,Surkhet,Chaukune,2,,61,28.88093,81.10464
4/28/2024,Karnali,Surkhet,Chaukune,4,,68,28.86091,81.21865
4/28/2024,Karnali,Surkhet,Chaukune,4,,61,28.85869,81.23126
4/28/2024,far west,Kailali,Godawari,12,,74,28.9466,80.55483
4/29/2024,Karnali,Salyan,Kumakhmalika,5,,63,28.59912,82.22953
4/29/2024,Bagmati,Sindhupalchok,Panchpokhari Thangpal,2,Langtang National Nikunj Intermediate Zone,75,27.98121,85.6247
4/29/2024,Lumbini,Dang,Tulsipur,3,,68,28.20336,82.28852
4/29/2024,Lumbini,Dang,Tulsipur,3,,72,28.19515,82.28115
4/29/2024,Gandaki,Tanahun,Devghat,1,,47,27.77436,84.35251
4/29/2024,Koshi,Udaipur,Sunkoshi,4,,65,27.09169,86.69072
